5.775336, -18.673520, -1.593570, 1.999998
5.770326, -18.893463, -1.593570, 1.999998
5.765316, -19.113406, -1.593570, 1.999998
5.760306, -19.333349, -1.593570, 1.999998
5.755297, -19.553291, -1.593570, 1.999998
5.750287, -19.773234, -1.593570, 1.999999
5.745277, -19.993177, -1.593570, 1.999999
5.740267, -20.213120, -1.593570, 1.999999
5.739481, -20.433072, -1.554209, 1.999999
5.758630, -20.652202, -1.456661, 1.999999
5.783074, -20.870838, -1.449913, 1.999999
5.809116, -21.089291, -1.450072, 1.999999
5.835514, -21.307701, -1.450144, 1.999999
5.861975, -21.526104, -1.450158, 1.999999
5.888448, -21.744505, -1.450160, 1.999999
5.914923, -21.962907, -1.450161, 2.000000
5.940656, -22.181393, -1.458436, 2.000000
5.948621, -22.401097, -1.577237, 2.000000
5.926897, -22.619837, -1.727032, 2.000000
5.873641, -22.833088, -1.876811, 2.000000
5.789295, -23.036057, -2.026756, 2.000000
5.675651, -23.224194, -2.176378, 2.000000
5.535197, -23.393259, -2.326289, 2.000000
5.371104, -23.539491, -2.475905, 2.000000
5.187018, -23.659585, -2.625815, 2.000000
4.987083, -23.750889, -2.775431, 2.000000
4.775757, -23.811319, -2.925341, 2.000000
4.557783, -23.839563, -3.074957, 2.000000
4.338036, -23.834947, 3.058318, 2.000000
4.121433, -23.797616, 2.908702, 2.000000
3.912831, -23.728365, 2.758792, 2.000000
3.716887, -23.628784, 2.609176, 2.000000
3.538007, -23.501065, 2.459267, 2.000000
3.380170, -23.348101, 2.309650, 2.000000
3.246940, -23.173287, 2.159741, 2.000000
3.141266, -22.980561, 2.010124, 2.000000
3.059482, -22.776367, 1.916209, 2.000000
2.983653, -22.569851, 1.911839, 2.000000
2.909559, -22.362703, 1.912096, 2.000000
2.835825, -22.155428, 1.912175, 2.000000
2.762154, -21.948129, 1.912189, 2.000000
2.688495, -21.740826, 1.912192, 2.000000
2.614838, -21.533523, 1.912192, 2.000000
2.541181, -21.326220, 1.912193, 2.000000
2.467525, -21.118916, 1.912193, 2.000000
2.393868, -20.911613, 1.912193, 2.000000
2.320211, -20.704310, 1.912193, 2.000000
2.246555, -20.497006, 1.912193, 2.000000
2.172898, -20.289703, 1.912193, 2.000000
2.099241, -20.082400, 1.912193, 2.000000
2.025585, -19.875096, 1.912193, 2.000000
1.958801, -19.665524, 1.858724, 2.000000
1.897373, -19.454274, 1.846812, 2.000000
1.837038, -19.242709, 1.846766, 2.000000
1.777007, -19.031058, 1.846826, 2.000000
1.717033, -18.819390, 1.846839, 2.000000
1.657070, -18.607720, 1.846841, 2.000000
1.597108, -18.396049, 1.846841, 2.000000
1.544287, -18.182575, 1.784466, 2.000000
1.517821, -17.964328, 1.641093, 2.000000
1.507959, -17.744554, 1.594940, 2.000000
1.501490, -17.524650, 1.594283, 2.000000
1.496037, -17.304717, 1.594463, 2.000000
1.490778, -17.084780, 1.594504, 2.000000
1.485553, -16.864842, 1.594512, 2.000000
1.480335, -16.644904, 1.594513, 2.000000
1.475117, -16.424966, 1.594513, 2.000000
1.469900, -16.205028, 1.594514, 2.000000
1.464683, -15.985090, 1.594514, 2.000000
1.459465, -15.765151, 1.594514, 2.000000
1.454248, -15.545213, 1.594514, 2.000000
1.449031, -15.325275, 1.594514, 2.000000
1.443814, -15.105337, 1.594514, 2.000000
1.438596, -14.885399, 1.594514, 2.000000
1.433379, -14.665461, 1.594514, 2.000000
